Site,Depth,Plot,ID,Genus,Species,Comment
IUI,5,4,620,Favites,halicora,
IUI,5,4,621,Goniastrea,edwardsi,
IUI,5,4,622,Goniastrea,edwardsi,
IUI,5,4,623,Sclerophyllia,margariticola,
IUI,5,4,624,Sclerophyllia,margariticola,
IUI,5,4,625,Millepora,exaesa,
IUI,5,4,626,Leptastrea,purpurea,
IUI,5,4,627,Platygyra,lamellina,
IUI,5,4,628,Platygyra,daedalea,
IUI,5,4,629,merulinid,,too small to id
IUI,5,4,630,merulinid,,too small to id
IUI,5,4,631,Favites,halicora,
IUI,5,4,632,Goniastrea,edwardsi,
IUI,5,4,633,Lobophyllia,hemprichii,
IUI,5,4,634,Cyphastrea,serailia,
IUI,5,4,635,Pocillopora,verrucosa,
IUI,5,4,636,Favites,halicora,
IUI,5,4,637,Stylophora,sp.,too small to id
IUI,5,4,638,Favites,abdita,
IUI,5,4,639,Stylophora,pistillata,
IUI,5,4,640,Dipsastraea,laxa,
IUI,5,4,641,Dipsastraea,albida,
IUI,5,4,642,Goniastrea,pectinata,
IUI,5,4,643,Stylophora,pistillata,
IUI,5,4,644,Porites,sp.,too small to id
IUI,5,4,645,Stylophora,pistillata,
IUI,5,4,646,Stylophora,pistillata,
IUI,5,4,647,Stylophora,pistillata,
IUI,5,4,648,Platygyra,lamellina,
IUI,5,4,649,Dipsastraea,danae,
IUI,5,4,650,Goniastrea,edwardsi,
IUI,5,4,651,Platygyra,daedalea,
IUI,5,4,652,Acanthastrea,echinata,
IUI,5,4,653,Lobophyllia,hataii,
IUI,5,4,654,Leptastrea,purpurea,
IUI,5,4,655,Goniastrea,retiformis,
IUI,5,4,656,Millepora,exaesa,
IUI,5,4,657,Dipsastraea,matthai,
IUI,5,4,658,Dipsastraea,laxa,
IUI,5,4,659,Dipsastraea,matthai,
IUI,5,4,660,Platygyra,crosslandi,
IUI,5,4,661,Stylophora,pistillata,
IUI,5,4,662,Cyphastrea,microphthalma,
IUI,5,4,663,Millepora,exaesa,
IUI,5,4,664,Favites,sp.,too small to id
IUI,5,4,665,Stylophora,pistillata,
IUI,5,4,666,Stylophora,pistillata,
IUI,5,4,667,Stylophora,pistillata,
IUI,5,4,668,Dipsastraea,matthai,
IUI,5,4,669,Favites,complanata,
IUI,5,4,670,Leptastrea,purpurea,
IUI,5,4,671,Acanthastrea,echinata,
IUI,5,4,672,Cyphastrea,chalcidicum,
IUI,5,4,673,Favites,halicora,
IUI,5,4,674,Millepora,exaesa,
IUI,5,4,675,Pocillopora,damicornis,
IUI,5,4,676,Millepora,exaesa,
IUI,5,4,677,Cyphastrea,chalcidicum,
IUI,5,4,678,Cyphastrea,microphthalma,
IUI,5,4,679,Favites,vasta,
IUI,5,4,680,Favites,complanata,
IUI,5,4,681,Goniastrea,edwardsi,
IUI,5,4,682,Goniastrea,pectinata,
IUI,5,4,683,Platygyra,lamellina,
IUI,5,4,684,Favites,abdita,
IUI,5,4,685,Favites,abdita,
IUI,5,4,686,Cyphastrea,chalcidicum,
IUI,5,4,687,Dipsastraea,matthai,
IUI,5,4,688,Stylophora,pistillata,
IUI,5,4,689,Goniastrea,edwardsi,
IUI,5,4,690,Platygyra,lamellina,
IUI,5,4,691,Millepora,exaesa,
IUI,5,4,692,Millepora,exaesa,
IUI,5,4,693,Favites,complanata,
IUI,5,4,694,Stylophora,pistillata,
IUI,5,4,695,Stylophora,pistillata,
IUI,5,4,696,Porites,sp.,too small to id
IUI,5,4,697,Stylophora,pistillata,
IUI,5,4,698,Millepora,exaesa,
IUI,5,4,699,Leptastrea,transversa,
IUI,5,4,700,Dipsastraea,pallida,
IUI,5,4,701,Leptastrea,purpurea,
IUI,5,4,702,Dipsastraea,favus,
IUI,5,4,703,Leptastrea,purpurea,
IUI,5,4,704,Favites,halicora,
IUI,5,4,705,Favites,halicora,
IUI,5,4,706,Paramontastraea,peresi,
IUI,5,4,707,Leptastrea,purpurea,
IUI,5,4,708,Stylophora,sp.,too small to id
IUI,5,4,709,Leptastrea,purpurea,
IUI,5,4,710,Acanthastrea,echinata,
IUI,5,4,711,Cyphastrea,chalcidicum,
IUI,5,4,712,Millepora,exaesa,
IUI,5,4,713,Dipsastraea,sp.,too small to id
IUI,5,4,714,Goniastrea,sp.,too small to id
IUI,5,4,715,Cyphastrea,microphthalma,
IUI,5,4,716,Platygyra,sp.,
IUI,5,4,717,Favites,micropentagonus,
IUI,5,4,718,Platygyra,sinensis,
IUI,5,4,719,Goniastrea,edwardsi,
IUI,5,4,720,Goniastrea,edwardsi,
IUI,5,4,721,Dipsastraea,favus,
IUI,5,4,722,Dipsastraea,favus,
IUI,5,4,723,Platygyra,lamellina,
IUI,5,4,724,Coscinaraea,monile,
IUI,5,4,725,Cyphastrea,chalcidicum,
IUI,5,4,726,Rhytisma,Octocorallia,Octocorallia
IUI,5,4,727,Rhytisma,Octocorallia,Octocorallia
IUI,5,4,728,Dipsastraea,matthai,
IUI,5,4,729,Platygyra,daedalea,
IUI,5,4,730,Millepora,exaesa,
IUI,5,4,731,Leptastrea,purpurea,
IUI,5,4,732,Millepora,exaesa,
IUI,5,4,733,Millepora,exaesa,
IUI,5,4,734,Dipsastraea,laxa,
IUI,5,4,735,Favites,halicora,
IUI,5,4,736,Goniastrea,retiformis,
IUI,5,4,737,Millepora,exaesa,
IUI,5,4,738,Stylophora,pistillata,
IUI,5,4,739,Stylophora,pistillata,
IUI,5,4,740,Favites,abdita,
IUI,5,4,741,Cyphastrea,serailia,
IUI,5,4,742,Cyphastrea,chalcidicum,
IUI,5,4,743,Leptastrea,purpurea,
IUI,5,4,744,Leptastrea,purpurea,
IUI,5,4,745,Leptastrea,purpurea,
IUI,5,4,746,Stylophora,pistillata,
IUI,5,4,747,Favites,halicora,
IUI,5,4,748,Favites,complanata,
IUI,5,4,749,merulinid,,too small to id
IUI,5,4,750,Pocillopora,damicornis,
IUI,5,4,751,merulinid,,too small to id
IUI,5,4,752,Platygyra,daedalea,
IUI,5,4,753,Millepora,exaesa,
IUI,5,4,754,Goniastrea,edwardsi,
IUI,5,4,755,Favites,vasta,
IUI,5,4,756,Millepora,exaesa,
IUI,5,4,757,Millepora,exaesa,
IUI,5,4,758,Leptastrea,purpurea,
IUI,5,4,759,Goniastrea,sp.,
IUI,5,4,760,Siderastrea,savignyana,
IUI,5,4,761,Leptastrea,purpurea,
IUI,5,4,762,Leptastrea,purpurea,
IUI,5,4,763,Millepora,exaesa,
IUI,5,4,764,Dipsastraea,pallida,
IUI,5,4,765,Cyphastrea,serailia,
IUI,5,4,766,merulinid,,
IUI,5,4,767,Dipsastraea,pallida,
IUI,5,4,768,Millepora,exaesa,
IUI,5,4,769,Acanthastrea,echinata,
IUI,5,4,770,Goniastrea,edwardsi,
IUI,5,4,771,Goniastrea,edwardsi,
IUI,5,4,772,Favites,halicora,
IUI,5,4,773,Goniastrea,pectinata,
IUI,5,4,774,Dipsastraea,speciosa,
IUI,5,4,775,Goniastrea,pectinata,
IUI,5,4,776,Platygyra,crosslandi,
IUI,5,4,777,Favites,halicora,
IUI,5,4,778,Millepora,exaesa,
IUI,5,4,779,Dipsastraea,pallida,
IUI,5,4,780,Platygyra,crosslandi,
IUI,5,4,781,Millepora,exaesa,
IUI,5,5,782,Favites,complanata,
IUI,5,5,783,Platygyra,sinensis,
IUI,5,5,784,Favites,sp.,
IUI,5,5,785,Coscinaraea,monile,
IUI,5,5,786,Leptastrea,purpurea,
IUI,5,5,787,Dipsastraea,sp.,too small to id
IUI,5,5,788,Stylophora,pistillata,
IUI,5,5,789,Dipsastraea,laxa,
IUI,5,5,790,Dipsastraea,speciosa,
IUI,5,5,791,Millepora,exaesa,
IUI,5,5,792,Millepora,exaesa,
IUI,5,5,793,Millepora,exaesa,
IUI,5,5,794,Cyphastrea,chalcidicum,
IUI,5,5,795,Cyphastrea,microphthalma,
IUI,5,5,796,Favites,complanata,
IUI,5,5,797,Cyphastrea,chalcidicum,
IUI,5,5,798,Platygyra,crosslandi,
IUI,5,5,799,Stylophora,pistillata,
IUI,5,5,800,Cyphastrea,chalcidicum,
IUI,5,5,801,Dipsastraea,pallida,
IUI,5,5,802,Dipsastraea,pallida,
IUI,5,5,803,Millepora,exaesa,
IUI,5,5,804,Millepora,exaesa,
IUI,5,5,805,Leptastrea,purpurea,
IUI,5,5,806,Millepora,exaesa,
IUI,5,5,807,Leptastrea,purpurea,
IUI,5,5,808,Cyphastrea,chalcidicum,
IUI,5,5,809,Dipsastraea,danae,
IUI,5,5,810,Platygyra,crosslandi,
IUI,5,5,811,Favites,sp.,too small to id
IUI,5,5,812,Favites,vasta,
IUI,5,5,813,Leptastrea,purpurea,
IUI,5,5,814,Goniastrea,retiformis,
IUI,5,5,815,Cyphastrea,serailia,
IUI,5,5,816,Acanthastrea,echinata,
IUI,5,5,817,Goniastrea,pectinata,
IUI,5,5,818,Pavona,varians,
IUI,5,5,819,Goniastrea,retiformis,
IUI,5,5,820,Dipsastraea,matthai,
IUI,5,5,821,Dipsastraea,pallida,
IUI,5,5,822,Dipsastraea,pallida,
IUI,5,5,823,Cyphastrea,chalcidicum,
IUI,5,5,824,Cyphastrea,serailia,
IUI,5,5,825,Cyphastrea,serailia,
IUI,5,5,826,Echinopora,forskaliana,
IUI,5,5,827,Platygyra,sinensis,
IUI,5,5,828,Leptastrea,purpurea,
IUI,5,5,829,Goniastrea,pectinata,
IUI,5,5,830,Goniastrea,retiformis,
IUI,5,5,831,Porites,sp.,too small to id
IUI,5,5,832,Acropora,variolosa,
IUI,5,5,833,Montipora,cryptus,
IUI,5,5,834,Dipsastraea,matthai,
IUI,5,5,835,Cyphastrea,chalcidicum,
IUI,5,5,836,Leptastrea,purpurea,
IUI,5,5,837,Millepora,exaesa,
IUI,5,5,838,Goniastrea,edwardsi,
IUI,5,5,839,Cyphastrea,chalcidicum,
IUI,5,5,840,Dipsastraea,sp.,
IUI,5,5,841,Favites,rotundata,
IUI,5,5,842,Goniastrea,edwardsi,
IUI,5,5,843,Goniastrea,retiformis,
IUI,5,5,844,Acropora,variolosa,
IUI,5,5,845,Platygyra,sinensis,
IUI,5,5,846,Dipsastraea,pallida,
IUI,5,5,847,Cyphastrea,chalcidicum,
IUI,5,5,848,Coscinaraea,monile,
IUI,5,5,849,Stylophora,pistillata,
IUI,5,5,850,Millepora,exaesa,
IUI,5,5,851,Millepora,exaesa,
IUI,5,5,852,Millepora,exaesa,
IUI,5,5,853,Stylophora,pistillata,
IUI,5,5,854,Stylophora,pistillata,
IUI,5,5,855,Goniastrea,edwardsi,
IUI,5,5,856,Goniastrea,retiformis,
IUI,5,5,857,Dipsastraea,favus,
IUI,5,5,858,Dipsastraea,danae,
IUI,5,5,859,Dipsastraea,speciosa,
IUI,5,5,860,Cyphastrea,chalcidicum,
IUI,5,5,861,Dipsastraea,sp.,too small to id
IUI,5,5,862,Favites,sp.,too small to id
IUI,5,5,863,Goniastrea,retiformis,
IUI,5,5,864,Dipsastraea,favus,
IUI,5,5,865,Millepora,exaesa,
IUI,5,5,866,Goniastrea,edwardsi,
IUI,5,5,867,Millepora,exaesa,
IUI,5,5,868,Leptastrea,purpurea,
IUI,5,5,869,Favites,halicora,
IUI,5,5,870,Dipsastraea,danae,
IUI,5,5,871,Leptastrea,purpurea,
IUI,5,5,872,Siderastrea,savignyana,
IUI,5,5,873,Favites,halicora,
IUI,5,5,874,Goniastrea,retiformis,
IUI,5,5,875,Millepora,exaesa,
IUI,5,5,876,Millepora,exaesa,
IUI,5,5,877,Cyphastrea,chalcidicum,
IUI,5,5,878,Cyphastrea,chalcidicum,
IUI,5,5,879,Stylophora,pistillata,
IUI,5,5,880,Dipsastraea,favus,
IUI,5,5,881,Dipsastraea,danae,
IUI,5,5,882,Leptastrea,purpurea,
IUI,5,5,883,Stylophora,pistillata,
IUI,5,5,884,Goniastrea,edwardsi,
IUI,5,5,885,Millepora,exaesa,
IUI,5,5,886,Platygyra,lamellina,
IUI,5,5,887,Platygyra,sinensis,
IUI,5,5,888,Dipsastraea,danae,
IUI,5,5,889,Echinopora,forskaliana,
IUI,5,5,890,Favites,halicora,
IUI,5,5,891,Goniastrea,retiformis,
IUI,5,5,892,Cyphastrea,chalcidicum,
IUI,5,5,893,Acanthastrea,echinata,
IUI,5,5,894,Leptastrea,transversa,
IUI,5,5,895,Dipsastraea,albida,
IUI,5,5,896,Millepora,exaesa,
IUI,5,5,897,Millepora,exaesa,
IUI,5,5,898,Favites,sp.,
IUI,5,5,899,Goniastrea,pectinata,
IUI,5,5,900,Stylophora,pistillata,
IUI,5,5,901,Favites,complanata,
IUI,5,5,902,Cyphastrea,chalcidicum,
IUI,5,5,903,Dipsastraea,matthai,
IUI,5,5,904,Dipsastraea,sp.,
IUI,5,5,905,Cyphastrea,chalcidicum,
IUI,5,5,906,Dipsastraea,danae,
IUI,5,5,907,Paramontastraea,peresi,
IUI,5,5,908,Cyphastrea,chalcidicum,
IUI,5,5,909,Leptastrea,purpurea,
IUI,5,5,910,Stylophora,pistillata,
IUI,5,5,911,Leptastrea,purpurea,
IUI,5,5,912,Goniastrea,edwardsi,
IUI,5,5,913,Millepora,exaesa,
IUI,5,5,914,Dipsastraea,sp.,too small to id
IUI,5,5,915,Dipsastraea,sp.,too small to id
IUI,5,5,916,Millepora,exaesa,
IUI,5,5,917,Leptastrea,purpurea,
IUI,5,5,918,Favites,halicora,
IUI,5,5,919,Favites,micropentagonus,
IUI,5,5,920,Dipsastraea,danae,
IUI,5,5,921,Favites,halicora,
IUI,5,5,922,Millepora,exaesa,
IUI,5,5,923,Cyphastrea,chalcidicum,
IUI,5,5,924,Goniastrea,edwardsi,
IUI,5,5,925,Cyphastrea,chalcidicum,
IUI,5,5,926,Millepora,exaesa,
IUI,5,5,927,Millepora,exaesa,
IUI,5,5,928,Leptastrea,purpurea,
IUI,5,5,929,Leptastrea,purpurea,
IUI,5,5,930,Cyphastrea,chalcidicum,
IUI,5,5,931,Cyphastrea,chalcidicum,
IUI,5,5,932,Favites,halicora,
IUI,5,5,933,Goniastrea,retiformis,
IUI,5,5,934,Platygyra,sinensis,
IUI,5,5,935,Platygyra,sinensis,
IUI,5,5,936,Platygyra,lamellina,
IUI,5,5,937,Platygyra,crosslandi,
IUI,5,5,938,Leptastrea,purpurea,
IUI,5,5,939,Platygyra,lamellina,
IUI,5,5,940,Goniastrea,edwardsi,
IUI,5,5,941,Goniastrea,retiformis,
IUI,5,5,942,Cyphastrea,chalcidicum,
IUI,5,5,943,Millepora,exaesa,
IUI,5,5,944,Dipsastraea,favus,
IUI,5,5,945,Goniastrea,pectinata,
IUI,5,5,946,Leptastrea,purpurea,
IUI,5,5,947,Dipsastraea,danae,
IUI,5,5,948,Favites,complanata,
IUI,5,5,949,Dipsastraea,danae,
IUI,5,5,950,Goniastrea,edwardsi,
IUI,5,5,951,Dipsastraea,albida,
IUI,5,5,952,Dipsastraea,speciosa,
IUI,5,5,953,Acropora,valida,
IUI,5,5,954,Leptastrea,purpurea,
IUI,5,5,955,Leptastrea,transversa,
IUI,5,5,956,Stylophora,pistillata,
IUI,5,5,957,Millepora,exaesa,
IUI,5,5,958,Stylophora,pistillata,
IUI,5,5,959,Cyphastrea,chalcidicum,
IUI,5,5,960,Cyphastrea,microphthalma,
IUI,5,5,961,Stylophora,pistillata,
IUI,5,5,962,Leptastrea,purpurea,
IUI,5,5,963,Goniastrea,retiformis,
IUI,5,5,964,Favites,rotundata,
IUI,5,5,965,Platygyra,daedalea,
IUI,5,5,966,Leptastrea,purpurea,
IUI,5,5,967,Millepora,exaesa,
IUI,5,5,968,Dipsastraea,danae,
IUI,5,5,969,Millepora,exaesa,
IUI,5,5,970,Cyphastrea,chalcidicum,
IUI,5,5,971,Acropora,eurystoma,
IUI,5,5,972,Platygyra,sinensis,
IUI,5,5,973,Platygyra,crosslandi,
IUI,5,5,974,Goniastrea,edwardsi,
IUI,5,5,975,Stylophora,pistillata,
IUI,5,5,976,Favites,halicora,
IUI,5,5,977,Goniastrea,retiformis,
IUI,5,5,978,Cyphastrea,chalcidicum,
IUI,5,5,979,Montipora,verrucosa,
IUI,5,5,980,Platygyra,lamellina,
IUI,5,5,981,Platygyra,crosslandi,
IUI,5,5,982,Leptastrea,purpurea,
IUI,5,5,983,Cyphastrea,serailia,
IUI,5,5,984,Dipsastraea,speciosa,
IUI,5,5,985,Dipsastraea,matthai,
IUI,5,5,986,Echinopora,forskaliana,
IUI,5,5,987,Acropora,variolosa,
IUI,5,5,988,Plesiastrea,versipora,
IUI,5,5,989,Platygyra,lamellina,
IUI,5,5,990,Montipora,informis,
IUI,5,5,991,Acanthastrea,echinata,
IUI,5,5,992,Millepora,exaesa,
IUI,5,5,993,Millepora,exaesa,
IUI,5,5,994,Dipsastraea,laxa,
IUI,5,5,995,Acanthastrea,echinata,
IUI,5,5,996,Millepora,exaesa,
IUI,5,5,997,Dipsastraea,danae,
IUI,5,5,998,Platygyra,lamellina,
IUI,5,5,999,Millepora,exaesa,
IUI,5,5,1000,Favites,halicora,
IUI,5,5,1001,Dipsastraea,favus,
IUI,5,5,1002,Dipsastraea,matthai,
IUI,5,5,1003,Platygyra,lamellina,
IUI,5,5,1004,Cyphastrea,chalcidicum,
IUI,5,5,1005,Stylophora,pistillata,
IUI,5,5,1006,Dipsastraea,laxa,
IUI,5,5,1007,Favites,complanata,
IUI,5,5,1008,Dipsastraea,speciosa,
IUI,5,5,1009,Dipsastraea,pallida,
IUI,5,5,1010,Platygyra,crosslandi,
IUI,15,1,1011,Gyrosmilia,interrupta,
IUI,15,1,1012,Porites,lobata,
IUI,15,1,1013,Montipora,verrucosa,
IUI,15,1,1014,Coscinaraea,monile,
IUI,15,1,1015,Platygyra,crosslandi,
IUI,15,1,1016,Millepora,exaesa,
IUI,15,1,1017,Echinopora,fruticulosa,
IUI,15,1,1018,merulinid,,
IUI,15,1,1019,merulinid,,too small to id
IUI,15,1,1020,Psammocora,profundacella,
IUI,15,1,1021,Millepora,exaesa,
IUI,15,1,1022,Millepora,exaesa,
IUI,15,1,1023,Gyrosmilia,interrupta,
IUI,15,1,1024,Rhytisma,Octocorallia,Octocorallia
IUI,15,1,1025,Leptastrea,purpurea,
IUI,15,1,1026,Dipsastraea,favus,
IUI,15,1,1027,Paramontastraea,peresi,
IUI,15,1,1028,Paramontastraea,peresi,
IUI,15,1,1029,Millepora,exaesa,
IUI,15,1,1030,Millepora,exaesa,
IUI,15,1,1031,Cyphastrea,sp.,too small to id
IUI,15,1,1032,Acropora,valida,
IUI,15,1,1033,Stylophora,pistillata,
IUI,15,1,1034,Paramontastraea,peresi,
IUI,15,1,1035,Rhytisma,Octocorallia,Octocorallia
IUI,15,1,1036,Gyrosmilia,interrupta,
IUI,15,1,1037,Paramontastraea,peresi,
IUI,15,1,1038,Paramontastraea,peresi,
IUI,15,1,1039,Paramontastraea,peresi,
IUI,15,1,1040,Cyphastrea,sp.,too small to id
IUI,15,1,1041,Cyphastrea,sp.,too small to id
IUI,15,1,1042,Millepora,exaesa,
IUI,15,1,1043,Rhytisma,Octocorallia,Octocorallia
IUI,15,1,1044,xeniid,Octocorallia,Octocorallia
IUI,15,1,1045,Astreopora,myriophthalma,
IUI,15,1,1046,Alveopora,allingi,
IUI,15,1,1047,Acropora,valida,
IUI,15,1,1048,Stylophora,pistillata,
IUI,15,1,1049,Platygyra,crosslandi,
IUI,15,1,1050,merulinid,,
IUI,15,1,1051,Rhytisma,Octocorallia,Octocorallia
IUI,15,1,1052,Millepora,exaesa,
IUI,15,1,1053,Millepora,exaesa,
IUI,15,1,1054,Porites,sp.,too small to id
IUI,15,1,1055,Dipsastraea,favus,
IUI,15,1,1056,Dipsastraea,sp.,too small to id
IUI,15,1,1057,Millepora,dichotoma,
IUI,15,1,1058,Porites,lutea,
IUI,15,1,1059,Coscinaraea,monile,
IUI,15,1,1060,Pocillopora,damicornis,
IUI,15,1,1061,Acropora,valida,
IUI,15,1,1062,Paramontastraea,peresi,
IUI,15,1,1063,Paramontastraea,peresi,
IUI,15,1,1064,Siderastrea,savignyana,
IUI,15,1,1065,Gyrosmilia,interrupta,
IUI,15,1,1066,Gyrosmilia,interrupta,
IUI,15,1,1067,Astreopora,gracilis,
IUI,15,1,1068,Montipora,cryptus,
IUI,15,1,1069,Rhytisma,Octocorallia,Octocorallia
IUI,15,1,1070,Montipora,verrucosa,
IUI,15,1,1071,Acropora,variolosa,
IUI,15,1,1072,xeniid,Octocorallia,Octocorallia
IUI,15,1,1073,Platygyra,acuta,
IUI,15,1,1074,xeniid,Octocorallia,Octocorallia
IUI,15,1,1075,xeniid,Octocorallia,Octocorallia
IUI,15,1,1076,xeniid,Octocorallia,Octocorallia
IUI,15,1,1077,Acropora,valida,
IUI,15,1,1078,Stylophora,pistillata,
IUI,15,1,1079,Millepora,dichotoma,
IUI,15,1,1080,Pavona,decussata,
IUI,15,1,1081,Acropora,valida,
IUI,15,1,1082,Leptastrea,purpurea,
IUI,15,1,1083,Paramontastraea,peresi,
IUI,15,1,1084,Porites,lutea,
IUI,15,1,1085,xeniid,Octocorallia,Octocorallia
IUI,15,1,1086,xeniid,Octocorallia,Octocorallia
IUI,15,1,1087,xeniid,Octocorallia,Octocorallia
IUI,15,1,1088,Rhytisma,Octocorallia,Octocorallia
IUI,15,1,1089,Paramontastraea,peresi,
IUI,15,1,1090,Stylophora,pistillata,
IUI,15,1,1091,Paramontastraea,peresi,
IUI,15,1,1092,Acropora,valida,
IUI,15,1,1093,Stylophora,pistillata,
IUI,15,1,1094,Dipsastraea,laxa,
IUI,15,1,1095,Paramontastraea,peresi,
IUI,15,1,1096,Porites,lutea,
IUI,15,1,1097,Coscinaraea,monile,
IUI,15,1,1098,Acanthastrea,echinata,
IUI,15,1,1099,Siderastrea,savignyana,
IUI,15,1,1100,Montipora,danae,
IUI,15,1,1101,Paramontastraea,peresi,
IUI,15,1,1102,Favites,sp.,
IUI,15,1,1103,Stylophora,pistillata,
IUI,15,1,1104,Pocillopora,verrucosa,
IUI,15,1,1105,Millepora,exaesa,
IUI,15,1,1106,xeniid,Octocorallia,Octocorallia
IUI,15,1,1107,xeniid,Octocorallia,Octocorallia
IUI,15,1,1108,Acropora,valida,
IUI,15,1,1109,Rhytisma,Octocorallia,Octocorallia
IUI,15,1,1110,Gyrosmilia,interrupta,
IUI,15,1,1111,Millepora,exaesa,
IUI,15,1,1112,Stylophora,pistillata,
IUI,15,1,1113,Gyrosmilia,interrupta,
IUI,15,1,1114,Acropora,valida,
IUI,15,1,1115,Pocillopora,damicornis,
IUI,15,1,1116,Leptastrea,purpurea,
IUI,15,1,1117,Rhytisma,Octocorallia,Octocorallia
IUI,15,1,1118,Sarcophyton,Octocorallia,Octocorallia
IUI,15,1,1119,Platygyra,crosslandi,
IUI,15,1,1120,Acropora,valida,
IUI,15,1,1121,Dipsastraea,favus,
IUI,15,1,1122,Pavona,varians,
IUI,15,1,1123,Goniastrea,pectinata,
IUI,15,1,1124,Paramontastraea,peresi,
IUI,15,1,1125,Acanthastrea,echinata,
IUI,15,1,1126,Paramontastraea,peresi,
IUI,15,1,1127,Goniastrea,pectinata,
IUI,15,1,1128,Paramontastraea,peresi,
IUI,15,1,1129,Leptastrea,purpurea,
IUI,15,1,1130,Echinophyllia,aspera,
IUI,15,1,1131,Dipsastraea,amicorum,
IUI,15,1,1132,Gyrosmilia,interrupta,
IUI,15,1,1133,Psammocora,profundacella,
IUI,15,1,1134,Astreopora,myriophthalma,
IUI,15,1,1135,fungiid,sp.,
IUI,15,1,1136,Stylophora,pistillata,
IUI,15,1,1137,Coscinaraea,monile,
IUI,15,2,1138,Stylophora,pistillata,
IUI,15,2,1139,Paramontastraea,peresi,
IUI,15,2,1140,Paramontastraea,peresi,
IUI,15,2,1141,Cyphastrea,chalcidicum,
IUI,15,2,1142,Cyphastrea,microphthalma,
IUI,15,2,1143,Porites,lutea,
IUI,15,2,1144,Lytophyton,Octocorallia,Octocorallia
IUI,15,2,1145,Acropora,eurystoma,
IUI,15,2,1146,Sclerophyllia,margariticola,
IUI,15,2,1147,Dipsastraea,danae,
IUI,15,2,1148,Porites,sp.,too small to id
IUI,15,2,1149,Cyphastrea,serailia,
IUI,15,2,1150,Pavona,decussata,
IUI,15,2,1151,Montipora,sp.,
IUI,15,2,1152,Rhytisma,Octocorallia,Octocorallia
IUI,15,2,1153,Stylophora,pistillata,
IUI,15,2,1154,Porites,sp.,too small to id
IUI,15,2,1155,Millepora,exaesa,
IUI,15,2,1156,Dipsastraea,favus,
IUI,15,2,1157,merulinid,,
IUI,15,2,1158,Plesiastrea,versipora,
IUI,15,2,1159,Rhytisma,Octocorallia,Octocorallia
IUI,15,2,1160,Paramontastraea,peresi,
IUI,15,2,1161,Gyrosmilia,interrupta,
IUI,15,2,1162,Gyrosmilia,interrupta,
IUI,15,2,1163,Dipsastraea,favus,
IUI,15,2,1164,Porites,sp.,
IUI,15,2,1165,Acropora,valida,
IUI,15,2,1166,Acropora,squarrosa,
IUI,15,2,1167,Porites,lutea,
IUI,15,2,1168,Stylophora,pistillata,
IUI,15,2,1169,Stylophora,pistillata,
IUI,15,2,1170,Millepora,exaesa,
IUI,15,2,1171,Alveopora,daedalea,
IUI,15,2,1172,Leptastrea,inaequalis,
IUI,15,2,1173,Paramontastraea,peresi,
IUI,15,2,1174,Cyphastrea,chalcidicum,
IUI,15,2,1175,Cyphastrea,microphthalma,
IUI,15,2,1176,xeniid,Octocorallia,Octocorallia
IUI,15,2,1177,Paramontastraea,peresi,
IUI,15,2,1178,Stylophora,pistillata,
IUI,15,2,1179,Porites,solida,
IUI,15,2,1180,Dipsastraea,danae,
IUI,15,2,1181,Leptastrea,purpurea,
IUI,15,2,1182,Montipora,cryptus,
IUI,15,2,1183,Favites,vasta,
IUI,15,2,1184,Pavona,decussata,
IUI,15,2,1185,Gyrosmilia,interrupta,
IUI,15,2,1186,Sclerophyllia,margariticola,
IUI,15,2,1187,Acanthastrea,echinata,
IUI,15,2,1188,Porites,fontanesii,
IUI,15,2,1189,Sclerophyllia,margariticola,
IUI,15,2,1190,Dipsastraea,pallida,
IUI,15,2,1191,Dipsastraea,favus,
IUI,15,2,1192,Cyphastrea,sp.,
IUI,15,2,1193,Favites,sp.,
IUI,15,2,1194,Stylophora,pistillata,
IUI,15,2,1195,Pavona,decussata,
IUI,15,2,1196,Gyrosmilia,interrupta,
IUI,15,2,1197,Gyrosmilia,interrupta,
IUI,15,2,1198,Acanthastrea,echinata,
IUI,15,2,1199,Paramontastraea,peresi,
IUI,15,2,1200,Millepora,exaesa,
IUI,15,2,1201,Dipsastraea,favus,
IUI,15,2,1202,merulinid,,
IUI,15,2,1203,merulinid,,too small to id
IUI,15,2,1204,Cyphastrea,serailia,
IUI,15,2,1205,Dipsastraea,favus,
IUI,15,2,1206,Leptastrea,purpurea,
IUI,15,2,1207,Acropora,squarrosa,
IUI,15,2,1208,Montipora,verrucosa,
IUI,15,2,1209,Platygyra,lamellina,
IUI,15,2,1210,Sclerophyllia,margariticola,
IUI,15,2,1211,Millepora,exaesa,
IUI,15,2,1212,Dipsastraea,sp.,
IUI,15,2,1213,Echinopora,forskaliana,
IUI,15,2,1214,Acropora,valida,
IUI,15,2,1215,Plesiastrea,versipora,
IUI,15,2,1216,Leptastrea,purpurea,
IUI,15,2,1217,Leptastrea,inaequalis,
IUI,15,2,1218,Pocillopora,damicornis,
IUI,15,2,1219,Rhytisma,Octocorallia,Octocorallia
IUI,15,2,1220,Millepora,exaesa,
IUI,15,2,1221,Dipsastraea,favus,
IUI,15,2,1222,Gyrosmilia,interrupta,
IUI,15,2,1223,Gyrosmilia,interrupta,
IUI,15,2,1224,Millepora,exaesa,
